ip,timestamp,method,endpoint,status,bytes
pool03-30.innet.be,1995-07-01 06:35:53,GET,/images/WORLD-logosmall.gif,200,669
ip-pdx4-06.teleport.com,1995-07-01 06:35:54,GET,/shuttle/missions/sts-71/sts-71-day-01-highlights.html,200,2722
fig.leba.net,1995-07-01 06:35:55,GET,/shuttle/missions/sts-67/images/KSC-95EC-0390.gif,200,97220
pm031.vcr.wis.net,1995-07-01 06:35:55,GET,/,200,7074
pm031.vcr.wis.net,1995-07-01 06:35:56,GET,/images/ksclogo-medium.gif,200,5866
lt6.lasertone.com,1995-07-01 06:35:58,GET,/shuttle/countdown/lps/fr.html,200,1879
pm031.vcr.wis.net,1995-07-01 06:35:59,GET,/images/NASA-logosmall.gif,200,786
pm031.vcr.wis.net,1995-07-01 06:36:00,GET,/images/MOSAIC-logosmall.gif,200,363
pm031.vcr.wis.net,1995-07-01 06:36:01,GET,/images/USA-logosmall.gif,200,234
lt6.lasertone.com,1995-07-01 06:36:02,GET,/shuttle/countdown/lps/fr.gif,200,30232
lt6.lasertone.com,1995-07-01 06:36:02,GET,/shuttle/countdown/lps/back.gif,200,1289
pm031.vcr.wis.net,1995-07-01 06:36:03,GET,/images/WORLD-logosmall.gif,200,669
dd02-023.compuserve.com,1995-07-01 06:36:08,GET,/shuttle/missions/sts-71/images/KSC-95EC-0904.jpg,200,55569
slmel2p23.ozemail.com.au,1995-07-01 06:36:14,GET,/shuttle/missions/sts-71/movies/movies.html,200,3092
pm031.vcr.wis.net,1995-07-01 06:36:16,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
slmel2p23.ozemail.com.au,1995-07-01 06:36:17,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
pm031.vcr.wis.net,1995-07-01 06:36:18,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
www-b1.proxy.aol.com,1995-07-01 06:36:18,GET,/history/apollo/apollo.html,200,3258
piweba2y.prodigy.com,1995-07-01 06:36:20,GET,/htbin/wais.pl,200,308
alyssa.prodigy.com,1995-07-01 06:36:20,GET,/facilities/mila.html,200,5462
pm031.vcr.wis.net,1995-07-01 06:36:22,GET,/images/KSC-logosmall.gif,200,1204
ix-dc8-20.ix.netcom.com,1995-07-01 06:36:23,GET,/shuttle/missions/sts-67/images/KSC-95EC-0390.jpg,200,128881
pm031.vcr.wis.net,1995-07-01 06:36:23,GET,/images/launch-logo.gif,200,1713
www-d3.proxy.aol.com,1995-07-01 06:36:25,GET,/ksc.html,200,7074
ip-pdx4-06.teleport.com,1995-07-01 06:36:27,GET,/shuttle/missions/sts-71/sts-71-day-02-highlights.html,200,4722
alyssa.prodigy.com,1995-07-01 06:36:29,GET,/facilities/milaptch.gif,200,20707
pm031.vcr.wis.net,1995-07-01 06:36:29,GET,/shuttle/countdown/,200,3985
pm031.vcr.wis.net,1995-07-01 06:36:32,GET,/shuttle/countdown/count.gif,200,40310
gluon.remote.ualberta.ca,1995-07-01 06:36:36,GET,/history/apollo/apollo-11/movies/,200,381
piweba2y.prodigy.com,1995-07-01 06:36:48,GET,/htbin/wais.pl?video%20images,200,6961
dd13-037.compuserve.com,1995-07-01 06:36:51,GET,/shuttle/missions/missions.html,200,8677
wabash.iac.net,1995-07-01 06:36:52,GET,/shuttle/countdown/countdown.html,200,3985
scooter.pa-x.dec.com,1995-07-01 06:36:55,GET,/facilities/lc39a.html,200,7008
slip137-5.pt.uk.ibm.net,1995-07-01 06:36:56,GET,"/cgi-bin/imagemap/fr?228,475",302,81
pm031.vcr.wis.net,1995-07-01 06:36:57,GET,/shuttle/countdown/liftoff.html,200,4538
slip137-5.pt.uk.ibm.net,1995-07-01 06:36:58,GET,/shuttle/countdown/lps/mstr/mstr.html,200,3012
dd13-037.compuserve.com,1995-07-01 06:36:59,GET,/images/launchmedium.gif,200,11853
alyssa.prodigy.com,1995-07-01 06:37:00,GET,/facilities/milapict.gif,200,119441
slip137-5.pt.uk.ibm.net,1995-07-01 06:37:02,GET,/shuttle/countdown/lps/images/MASTER.gif,200,5625
gluon.remote.ualberta.ca,1995-07-01 06:37:05,GET,/history/apollo/apollo-11/docs/,200,377
146.63.242.210,1995-07-01 06:37:05,GET,/shuttle/missions/sts-71/images/images.html,200,7634
dd13-037.compuserve.com,1995-07-01 06:37:08,GET,/images/NASA-logosmall.gif,200,786
burger.letters.com,1995-07-01 06:37:09,GET,/shuttle/countdown/liftoff.html,304,0
burger.letters.com,1995-07-01 06:37:10,GET,/images/NASA-logosmall.gif,304,0
burger.letters.com,1995-07-01 06:37:10,GET,/shuttle/countdown/video/livevideo.gif,200,0
dd13-037.compuserve.com,1995-07-01 06:37:11,GET,/images/KSC-logosmall.gif,200,1204
ip-pdx4-06.teleport.com,1995-07-01 06:37:11,GET,/shuttle/missions/sts-71/sts-71-day-03-highlights.html,200,6104
amber.mcs.kent.edu,1995-07-01 06:37:12,GET,/shuttle/missions/sts-71/images/KSC-95EC-0869.jpg,200,56275
pm031.vcr.wis.net,1995-07-01 06:37:12,GET,/shuttle/countdown/video/livevideo.gif,200,72880
ix-dc8-20.ix.netcom.com,1995-07-01 06:37:25,GET,/shuttle/missions/sts-68/ksc-srl-image.html,200,1404
gluon.remote.ualberta.ca,1995-07-01 06:37:26,GET,/history/apollo/apollo-11/images/,200,3459
fig.leba.net,1995-07-01 06:37:26,GET,/shuttle/countdown/liftoff.html,200,4538
amber.mcs.kent.edu,1995-07-01 06:37:29,GET,/shuttle/missions/sts-71/images/KSC-95EC-0868.jpg,200,61848
slip137-5.pt.uk.ibm.net,1995-07-01 06:37:30,GET,/shuttle/countdown/lps/images/MASTER-large.gif,200,18492
dd13-037.compuserve.com,1995-07-01 06:37:32,GET,/shuttle/missions/sts-1/mission-sts-1.html,200,8149
piweba2y.prodigy.com,1995-07-01 06:37:32,GET,/shuttle/countdown/liftoff.html,200,4538
piweba4y.prodigy.com,1995-07-01 06:37:33,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
ip219.sna.primenet.com,1995-07-01 06:37:39,GET,/shuttle/countdown/,200,3985
dd13-037.compuserve.com,1995-07-01 06:37:39,GET,/shuttle/missions/sts-1/sts-1-patch-small.gif,200,14176
piweba2y.prodigy.com,1995-07-01 06:37:42,GET,/shuttle/countdown/video/livevideo.gif,200,73146
ip219.sna.primenet.com,1995-07-01 06:37:47,GET,/shuttle/countdown/count.gif,200,40310
dd13-037.compuserve.com,1995-07-01 06:37:50,GET,/images/launch-logo.gif,200,1713
dialup17.antwerp.eunet.be,1995-07-01 06:37:52,GET,/shuttle/countdown/video/livevideo.gif,200,64366
ip219.sna.primenet.com,1995-07-01 06:37:53,GET,/images/NASA-logosmall.gif,200,786
amber.mcs.kent.edu,1995-07-01 06:37:56,GET,/shuttle/missions/sts-71/images/KSC-95EC-0747.jpg,200,57660
gluon.remote.ualberta.ca,1995-07-01 06:37:58,GET,/history/apollo/apollo-11/images/69HC861.GIF,200,56676
piweba2y.prodigy.com,1995-07-01 06:37:58,GET,/statistics/1993/Dec/Dec93_archive.html,200,27788
ip219.sna.primenet.com,1995-07-01 06:38:02,GET,/images/KSC-logosmall.gif,200,1204
www-b3.proxy.aol.com,1995-07-01 06:38:04,GET,/history/apollo/apollo-spacecraft.txt,200,2261
queen.torfree.net,1995-07-01 06:38:04,GET,/shuttle/countdown/,200,3985
amber.mcs.kent.edu,1995-07-01 06:38:05,GET,/shuttle/missions/sts-71/images/KSC-95EC-0613.jpg,200,61716
tomservo.cts.com,1995-07-01 06:38:05,GET,/shuttle/missions/,200,12283
tomservo.cts.com,1995-07-01 06:38:09,GET,/icons/blank.xbm,304,0
tomservo.cts.com,1995-07-01 06:38:09,GET,/icons/menu.xbm,304,0
www-b1.proxy.aol.com,1995-07-01 06:38:09,GET,/history/apollo/flight-summary.txt,200,5086
www-b1.proxy.aol.com,1995-07-01 06:38:10,GET,/history/apollo/flight-summary.txt,200,5086
dd13-002.compuserve.com,1995-07-01 06:38:13,GET,/shuttle/missions/sts-71/images/images.html,200,7634
tomservo.cts.com,1995-07-01 06:38:13,GET,/icons/text.xbm,304,0
orlfl2-7.gate.net,1995-07-01 06:38:15,GET,/shuttle/countdown/,200,3985
queen.torfree.net,1995-07-01 06:38:17,GET,/htbin/cdt_main.pl,200,3214
orlfl2-7.gate.net,1995-07-01 06:38:17,GET,/shuttle/countdown/count.gif,200,40310
orlfl2-7.gate.net,1995-07-01 06:38:17,GET,/images/KSC-logosmall.gif,200,1204
orlfl2-7.gate.net,1995-07-01 06:38:17,GET,/images/NASA-logosmall.gif,200,786
www-d3.proxy.aol.com,1995-07-01 06:38:24,GET,/images/WORLD-logosmall.gif,200,669
146.63.242.210,1995-07-01 06:38:31,GET,/shuttle/missions/sts-71/images/KSC-95EC-0913.gif,200,21957
f181-084.net.wisc.edu,1995-07-01 06:38:33,GET,/software/winvn/winvn.html,200,9867
slip137-5.pt.uk.ibm.net,1995-07-01 06:38:35,GET,"/cgi-bin/imagemap/fr?223,354",302,74
pool03-30.innet.be,1995-07-01 06:38:36,GET,/shuttle/countdown/count.gif,200,40310
slip137-5.pt.uk.ibm.net,1995-07-01 06:38:37,GET,/shuttle/countdown/lps/fr.html,200,1879
amber.mcs.kent.edu,1995-07-01 06:38:42,GET,/shuttle/missions/sts-71/images/KSC-95EC-0589.jpg,200,64427
orlfl2-7.gate.net,1995-07-01 06:38:43,GET,"/cgi-bin/imagemap/countdown?329,276",302,98
orlfl2-7.gate.net,1995-07-01 06:38:44,GET,/shuttle/countdown/liftoff.html,200,4538
www-b1.proxy.aol.com,1995-07-01 06:38:44,GET,/history/apollo/apollo-goals.txt,200,712
pool03-30.innet.be,1995-07-01 06:38:46,GET,/images/launch-logo.gif,200,1713
utr0070.pi.net,1995-07-01 06:38:51,GET,/shuttle/countdown/./video/livevideo.gif,200,49152
piweba2y.prodigy.com,1995-07-01 06:38:51,GET,/statistics/1993/Dec/Dec93.html,200,5814
piweba4y.prodigy.com,1995-07-01 06:38:52,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
ip-pdx4-06.teleport.com,1995-07-01 06:38:54,GET,/shuttle/missions/sts-71/sts-71-day-04-highlights.html,200,5544
piweba2y.prodigy.com,1995-07-01 06:38:57,GET,/shuttle/countdown/video/livevideo.gif,200,73059
slip137-5.pt.uk.ibm.net,1995-07-01 06:38:58,GET,"/cgi-bin/imagemap/fr?116,343",302,87
slip137-5.pt.uk.ibm.net,1995-07-01 06:39:00,GET,/shuttle/countdown/lps/c-11-12/c-11-12.html,200,5904
orlfl2-7.gate.net,1995-07-01 06:39:02,GET,/shuttle/countdown/video/livevideo.gif,200,73059
slip137-5.pt.uk.ibm.net,1995-07-01 06:39:03,GET,/shuttle/countdown/lps/images/C-11-12.gif,200,7878
dd02-023.compuserve.com,1995-07-01 06:39:03,GET,/shuttle/missions/sts-71/images/KSC-95EC-0903.jpg,200,83519
piweba2y.prodigy.com,1995-07-01 06:39:03,GET,/statistics/1993/Dec/Dec93_request.gif,200,18922
piweba2y.prodigy.com,1995-07-01 06:39:08,GET,/statistics/1993/Dec/Dec93_byte.gif,200,18499
pool03-30.innet.be,1995-07-01 06:39:10,GET,/shuttle/missions/sts-71/sts-71-day-02-highlights.html,200,4722
www-b1.proxy.aol.com,1995-07-01 06:39:13,GET,/history/apollo/apollo-13/apollo-13.html,200,18114
www-b1.proxy.aol.com,1995-07-01 06:39:14,GET,/history/apollo/apollo-13/apollo-13.html,200,18114
alyssa.prodigy.com,1995-07-01 06:39:18,GET,/facilities/pdlpict.gif,200,63066
pool03-30.innet.be,1995-07-01 06:39:21,GET,/shuttle/missions/sts-71/news/sts-71-mcc-02.txt,200,1456
ip204.phx.primenet.com,1995-07-01 06:39:27,GET,/history/apollo/apollo-11/apollo-11-patch-small.gif,200,11175
ip204.phx.primenet.com,1995-07-01 06:39:29,GET,/history/apollo/apollo-11/apollo-11.html,200,41397
146.63.242.210,1995-07-01 06:39:30,GET,/shuttle/missions/sts-71/images/KSC-95EC-0913.jpg,200,25439
ip200.pom.primenet.com,1995-07-01 06:39:33,GET,/,200,7074
ip200.pom.primenet.com,1995-07-01 06:39:36,GET,/images/ksclogo-medium.gif,200,5866
scooter.pa-x.dec.com,1995-07-01 06:39:36,GET,/shuttle/missions/sts-70/woodpecker.html,200,2823
amber.mcs.kent.edu,1995-07-01 06:39:36,GET,/shuttle/missions/sts-71/images/KSC-95EC-0909.jpg,200,78382
piweba4y.prodigy.com,1995-07-01 06:39:40,GET,/,200,7074
slip137-5.pt.uk.ibm.net,1995-07-01 06:39:43,GET,/shuttle/countdown/lps/fr.html,200,1879
gluon.remote.ualberta.ca,1995-07-01 06:39:44,GET,/shuttle/missions/missions.html,200,8677
ip200.pom.primenet.com,1995-07-01 06:39:44,GET,/images/NASA-logosmall.gif,200,786
ip200.pom.primenet.com,1995-07-01 06:39:45,GET,/images/MOSAIC-logosmall.gif,200,363
ip200.pom.primenet.com,1995-07-01 06:39:45,GET,/images/USA-logosmall.gif,200,234
ip200.pom.primenet.com,1995-07-01 06:39:45,GET,/images/WORLD-logosmall.gif,200,669
ip-pdx4-06.teleport.com,1995-07-01 06:39:48,GET,/shuttle/resources/orbiters/atlantis.html,200,7025
dd13-037.compuserve.com,1995-07-01 06:39:49,GET,/shuttle/missions/sts-1/mission-sts-1.html,200,8149
ip-pdx4-06.teleport.com,1995-07-01 06:39:50,GET,/shuttle/resources/orbiters/atlantis-logo.gif,200,4179
piweba2y.prodigy.com,1995-07-01 06:39:51,GET,/statistics/1993/Dec/Dec93_byte.gif,200,18499
piweba4y.prodigy.com,1995-07-01 06:39:52,GET,/images/ksclogo-medium.gif,200,5866
ip-pdx4-06.teleport.com,1995-07-01 06:39:53,GET,/images/ksclogosmall.gif,200,3635
ip-pdx4-06.teleport.com,1995-07-01 06:39:53,GET,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
ix-dc8-20.ix.netcom.com,1995-07-01 06:39:54,GET,/shuttle/missions/sts-68/images/ksc.gif,200,152676
dd13-037.compuserve.com,1995-07-01 06:39:56,GET,/shuttle/missions/sts-1/sts-1-patch-small.gif,200,14176
amber.mcs.kent.edu,1995-07-01 06:39:57,GET,/shuttle/missions/sts-71/images/KSC-95EC-0890.jpg,200,96255
crl7.crl.com,1995-07-01 06:39:57,GET,/shuttle/missions/missions.html,200,8677
piweba4y.prodigy.com,1995-07-01 06:39:58,GET,/images/NASA-logosmall.gif,200,786
www-b3.proxy.aol.com,1995-07-01 06:39:58,GET,/history/apollo/apollo-goals.txt,200,712
piweba4y.prodigy.com,1995-07-01 06:40:01,GET,/images/MOSAIC-logosmall.gif,200,363
orlfl2-7.gate.net,1995-07-01 06:40:01,GET,/shuttle/countdown/video/livevideo.jpeg,200,45006
piweba4y.prodigy.com,1995-07-01 06:40:04,GET,/images/USA-logosmall.gif,200,234
piweba4y.prodigy.com,1995-07-01 06:40:06,GET,/images/WORLD-logosmall.gif,200,669
slip137-5.pt.uk.ibm.net,1995-07-01 06:40:08,GET,/htbin/cdt_main.pl,200,3214
dd13-037.compuserve.com,1995-07-01 06:40:14,GET,/images/launch-logo.gif,200,1713
tsa-yyc-17.tcel.com,1995-07-01 06:40:16,GET,/shuttle/countdown/,200,3985
pool03-30.innet.be,1995-07-01 06:40:16,GET,/shuttle/missions/sts-71/sts-71-day-03-highlights.html,200,6104
tsa-yyc-17.tcel.com,1995-07-01 06:40:19,GET,/shuttle/countdown/count.gif,200,40310
tsa-yyc-17.tcel.com,1995-07-01 06:40:20,GET,/images/NASA-logosmall.gif,200,786
tsa-yyc-17.tcel.com,1995-07-01 06:40:20,GET,/images/KSC-logosmall.gif,200,1204
pool03-30.innet.be,1995-07-01 06:40:22,GET,/shuttle/missions/sts-71/news/sts-71-mcc-04.txt,200,2049
piweba4y.prodigy.com,1995-07-01 06:40:26,GET,/shuttle/countdown/,200,3985
www-b3.proxy.aol.com,1995-07-01 06:40:27,GET,/history/apollo/flight-summary.txt,200,5086
www-d3.proxy.aol.com,1995-07-01 06:40:32,GET,/shuttle/missions/sts-71/images/images.html,200,7634
alyssa.prodigy.com,1995-07-01 06:40:33,GET,/images/kscmap-logo.gif,200,782
piweba2y.prodigy.com,1995-07-01 06:40:35,GET,/statistics/1993/Dec/Dec93_byte.gif,200,18499
piweba4y.prodigy.com,1995-07-01 06:40:37,GET,/shuttle/countdown/count.gif,200,40310
ip-pdx4-06.teleport.com,1995-07-01 06:40:40,GET,/ksc.html,200,7074
ip-pdx4-06.teleport.com,1995-07-01 06:40:42,GET,/images/ksclogo-medium.gif,200,5866
pm206-52.smartlink.net,1995-07-01 06:40:43,GET,/software/winvn/winvn.html,200,9867
h98-194.ccnet.com,1995-07-01 06:40:43,GET,/shuttle/missions/sts-71/movies/sts-71-mir-dock.mpg,200,946425
pm206-52.smartlink.net,1995-07-01 06:40:45,GET,/software/winvn/winvn.gif,200,25218
pm206-52.smartlink.net,1995-07-01 06:40:45,GET,/images/construct.gif,200,1414
ip-pdx4-06.teleport.com,1995-07-01 06:40:46,GET,/images/USA-logosmall.gif,200,234
ip-pdx4-06.teleport.com,1995-07-01 06:40:46,GET,/images/NASA-logosmall.gif,200,786
ip-pdx4-06.teleport.com,1995-07-01 06:40:46,GET,/images/MOSAIC-logosmall.gif,200,363
pm206-52.smartlink.net,1995-07-01 06:40:46,GET,/software/winvn/bluemarb.gif,200,4441
ip-pdx4-06.teleport.com,1995-07-01 06:40:49,GET,/images/WORLD-logosmall.gif,200,669
www-b1.proxy.aol.com,1995-07-01 06:40:51,GET,/history/apollo/apollo-13/apollo-13-info.html,200,1583
piweba3y.prodigy.com,1995-07-01 06:40:53,GET,/shuttle/missions/sts-71/movies/sts-71-hatch-hand-group.mpg,200,1081049
crl7.crl.com,1995-07-01 06:40:53,GET,/shuttle/missions/sts-63/mission-sts-63.html,200,53003
pool03-30.innet.be,1995-07-01 06:40:54,GET,/shuttle/missions/sts-71/sts-71-day-03-highlights.html,200,6104
pm206-52.smartlink.net,1995-07-01 06:40:54,GET,/software/winvn/wvsmall.gif,200,13372
piweba2y.prodigy.com,1995-07-01 06:40:55,GET,/statistics/1993/Dec/Dec93.html,200,5814
pm206-52.smartlink.net,1995-07-01 06:40:59,GET,/images/KSC-logosmall.gif,200,1204
www-b1.proxy.aol.com,1995-07-01 06:41:01,GET,/history/apollo/apollo-13/sounds/,200,1157
pm206-52.smartlink.net,1995-07-01 06:41:02,GET,/images/MOSAIC-logosmall.gif,200,363
h98-194.ccnet.com,1995-07-01 06:41:03,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
ix-dc8-20.ix.netcom.com,1995-07-01 06:41:06,GET,/shuttle/missions/sts-67/images/KSC-95EC-0397.gif,200,78659
pm206-52.smartlink.net,1995-07-01 06:41:07,GET,/images/USA-logosmall.gif,200,234
pool03-30.innet.be,1995-07-01 06:41:08,GET,/shuttle/resources/orbiters/atlantis.html,200,7025
crl7.crl.com,1995-07-01 06:41:09,GET,/shuttle/missions/sts-67/mission-sts-67.html,200,21408
pool03-30.innet.be,1995-07-01 06:41:10,GET,/shuttle/resources/orbiters/atlantis-logo.gif,200,4179
async2.ts-bangor.caps.maine.edu,1995-07-01 06:41:11,GET,/shuttle/countdown/,200,3985
async2.ts-bangor.caps.maine.edu,1995-07-01 06:41:14,GET,/shuttle/countdown/count.gif,200,40310
async2.ts-bangor.caps.maine.edu,1995-07-01 06:41:14,GET,/images/NASA-logosmall.gif,200,786
async2.ts-bangor.caps.maine.edu,1995-07-01 06:41:14,GET,/images/KSC-logosmall.gif,200,1204
pool03-30.innet.be,1995-07-01 06:41:15,GET,/images/ksclogosmall.gif,200,3635
www-b1.proxy.aol.com,1995-07-01 06:41:15,GET,/history/apollo/apollo-13/sounds/a13_002.wav,200,127045
pool03-30.innet.be,1995-07-01 06:41:15,GET,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
scooter.pa-x.dec.com,1995-07-01 06:41:18,GET,/shuttle/countdown/liftoff.html,200,4538
charlotte.anu.edu.au,1995-07-01 06:41:19,GET,/history/history.html,200,1502
tsa-yyc-17.tcel.com,1995-07-01 06:41:24,GET,/shuttle/missions/sts-63/sts-63-patch-small.gif,200,16102
tsa-yyc-17.tcel.com,1995-07-01 06:41:30,GET,/shuttle/missions/sts-63/mission-sts-63.html,200,53003
charlotte.anu.edu.au,1995-07-01 06:41:33,GET,/history/gemini/gemini.html,200,2522
ix-sj23-11.ix.netcom.com,1995-07-01 06:41:34,GET,/shuttle/missions/missions.html,200,8677
h98-194.ccnet.com,1995-07-01 06:41:42,GET,/shuttle/countdown/count.gif,200,40310
piweba2y.prodigy.com,1995-07-01 06:41:43,GET,/shuttle/missions/sts-71/movies/sts-71-mir-dock-2.mpg,200,835394
ix-sj23-11.ix.netcom.com,1995-07-01 06:41:44,GET,/images/launchmedium.gif,200,11853
crl7.crl.com,1995-07-01 06:41:45,GET,/shuttle/missions/sts-66/mission-sts-66.html,200,173983
charlotte.anu.edu.au,1995-07-01 06:41:46,GET,/history/gemini/gemini-3/gemini-3.html,200,3520
slip137-5.pt.uk.ibm.net,1995-07-01 06:41:46,GET,/shuttle/countdown/count.html,200,73231
tsa-yyc-17.tcel.com,1995-07-01 06:41:48,GET,/images/launch-logo.gif,200,1713
203.15.243.5,1995-07-01 06:41:49,GET,/shuttle/missions/sts-67/images/images.html,200,4464
www-b1.proxy.aol.com,1995-07-01 06:41:50,GET,/history/apollo/apollo-13/sounds/a13_004.wav,200,66764
h98-194.ccnet.com,1995-07-01 06:41:52,GET,/images/KSC-logosmall.gif,200,1204
piweba4y.prodigy.com,1995-07-01 06:41:56,GET,/images/KSC-logosmall.gif,200,1204
ix-sj23-11.ix.netcom.com,1995-07-01 06:41:58,GET,/images/NASA-logosmall.gif,200,786
async2.ts-bangor.caps.maine.edu,1995-07-01 06:41:58,GET,/statistics/1995/Jun/Jun95.html,200,9860
ix-sj23-11.ix.netcom.com,1995-07-01 06:42:01,GET,/images/KSC-logosmall.gif,200,1204
async2.ts-bangor.caps.maine.edu,1995-07-01 06:42:02,GET,/statistics/1995/Jun/Jun95_request.gif,200,18128
async2.ts-bangor.caps.maine.edu,1995-07-01 06:42:02,GET,/statistics/1995/Jun/Jun95_byte.gif,200,19092
sl03.tde.com,1995-07-01 06:42:09,GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,200,305722
bidmead.demon.co.uk,1995-07-01 06:42:10,GET,/shuttle/missions/missions.html,200,8677
charlotte.anu.edu.au,1995-07-01 06:42:11,GET,/shuttle/missions/missions.html,304,0
bidmead.demon.co.uk,1995-07-01 06:42:13,GET,/images/launchmedium.gif,200,11853
p08.euronet.nl,1995-07-01 06:42:18,GET,/shuttle/countdown/,200,3985
p08.euronet.nl,1995-07-01 06:42:20,GET,/shuttle/countdown/count.gif,200,40310
p08.euronet.nl,1995-07-01 06:42:21,GET,/images/NASA-logosmall.gif,200,786
p08.euronet.nl,1995-07-01 06:42:21,GET,/images/KSC-logosmall.gif,200,1204
161.142.207.13,1995-07-01 06:42:22,GET,/shuttle/missions/missions.html,200,8677
161.142.207.13,1995-07-01 06:42:24,GET,/images/launchmedium.gif,200,11853
www-b2.proxy.aol.com,1995-07-01 06:42:25,GET,/shuttle/countdown/liftoff.html,200,4538
kevncarm.cts.com,1995-07-01 06:42:25,GET,/facilities/lc39a.html,200,7008
161.142.207.13,1995-07-01 06:42:25,GET,/images/NASA-logosmall.gif,200,786
161.142.207.13,1995-07-01 06:42:25,GET,/images/KSC-logosmall.gif,200,1204
kevncarm.cts.com,1995-07-01 06:42:27,GET,/images/lc39a-logo.gif,200,13116
ix-dc8-20.ix.netcom.com,1995-07-01 06:42:28,GET,/shuttle/missions/sts-71/images/KSC-95EC-0911.gif,200,31242
slip137-5.pt.uk.ibm.net,1995-07-01 06:42:33,GET,/shuttle/technology/sts-newsref/sts_asm.html,200,71656
bidmead.demon.co.uk,1995-07-01 06:42:33,GET,/shuttle/missions/missions.html,200,8677
charlotte.anu.edu.au,1995-07-01 06:42:33,GET,/history/gemini/gemini-xii/gemini-xii.html,200,2651
kevncarm.cts.com,1995-07-01 06:42:34,GET,/images/kscmap-tiny.gif,200,2537
bidmead.demon.co.uk,1995-07-01 06:42:35,GET,/images/launchmedium.gif,200,11853
tsa-yyc-17.tcel.com,1995-07-01 06:42:36,GET,/shuttle/technology/sts-newsref/sts-jsc.html,200,54093
tomservo.cts.com,1995-07-01 06:42:37,GET,/shuttle/missions/sts-71/,200,3373
www-b2.proxy.aol.com,1995-07-01 06:42:38,GET,/shuttle/countdown/video/livevideo.gif,200,73532
www-b2.proxy.aol.com,1995-07-01 06:42:38,GET,/images/NASA-logosmall.gif,200,786
slip137-5.pt.uk.ibm.net,1995-07-01 06:42:41,GET,/shuttle/technology/images/srb_mod_compare_6-small.gif,200,28219
dd02-023.compuserve.com,1995-07-01 06:42:41,GET,/shuttle/missions/sts-71/images/KSC-95EC-0902.jpg,200,52179
scooter.pa-x.dec.com,1995-07-01 06:42:42,GET,/facts/facts.html,200,4717
slip137-5.pt.uk.ibm.net,1995-07-01 06:42:43,GET,/shuttle/technology/images/srb_mod_compare_1-small.gif,200,36902
tomservo.cts.com,1995-07-01 06:42:43,GET,/icons/image.xbm,304,0
bidmead.demon.co.uk,1995-07-01 06:42:43,GET,/images/NASA-logosmall.gif,200,786
bidmead.demon.co.uk,1995-07-01 06:42:44,GET,/images/KSC-logosmall.gif,200,1204
p08.euronet.nl,1995-07-01 06:42:44,GET,"/cgi-bin/imagemap/countdown?91,208",302,95
p08.euronet.nl,1995-07-01 06:42:45,GET,/shuttle/countdown/tour.html,200,4347
p08.euronet.nl,1995-07-01 06:42:47,GET,/images/KSC-94EC-412-small.gif,200,20484
pool03-30.innet.be,1995-07-01 06:42:48,GET,/shuttle/resources/orbiters/atlantis.html,304,0
146.63.242.210,1995-07-01 06:42:48,GET,/shuttle/missions/sts-71/images/KSC-95EC-0906.gif,200,31725
crl7.crl.com,1995-07-01 06:42:52,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12040
charlotte.anu.edu.au,1995-07-01 06:42:52,GET,/history/gemini/gemini-xii/gemini-xii-info.html,200,1378
pool03-30.innet.be,1995-07-01 06:42:52,GET,/shuttle/resources/orbiters/atlantis-logo.gif,304,0
pool03-30.innet.be,1995-07-01 06:42:53,GET,/images/ksclogosmall.gif,304,0
pool03-30.innet.be,1995-07-01 06:42:53,GET,/shuttle/resources/orbiters/orbiters-logo.gif,304,0
ix-pa9-12.ix.netcom.com,1995-07-01 06:42:58,GET,/,200,7074
dd14-037.compuserve.com,1995-07-01 06:42:59,GET,/htbin/cdt_main.pl,200,3214
tsa-yyc-17.tcel.com,1995-07-01 06:43:00,GET,/images/shuttle-patch-logo.gif,200,891
p08.euronet.nl,1995-07-01 06:43:02,GET,"/cgi-bin/imagemap/countdown?108,143",302,96
dd14-037.compuserve.com,1995-07-01 06:43:03,GET,/images/NASA-logosmall.gif,200,786
ix-pa9-12.ix.netcom.com,1995-07-01 06:43:03,GET,/images/ksclogo-medium.gif,200,5866
www-d3.proxy.aol.com,1995-07-01 06:43:04,GET,/images/NASA-logosmall.gif,200,786
dial048.mbnet.mb.ca,1995-07-01 06:43:10,GET,/facilities/tour.html,200,3723
ix-pa9-12.ix.netcom.com,1995-07-01 06:43:10,GET,/images/NASA-logosmall.gif,200,786
burger.letters.com,1995-07-01 06:43:10,GET,/shuttle/countdown/liftoff.html,304,0
burger.letters.com,1995-07-01 06:43:11,GET,/shuttle/countdown/video/livevideo.gif,200,0
burger.letters.com,1995-07-01 06:43:11,GET,/images/NASA-logosmall.gif,304,0
